Name,Mileage,Rating,Review Count,Price
2020 Mercedes-Benz GLB 250 Base 4MATIC,"42,985 mi.",4.9,"2,783 ","$26,615"
2024 Mercedes-Benz GLS 450 4MATIC,455 mi.,4.8,"1,291 ","$93,100"
2022 Mercedes-Benz AMG GT 53 Base,"11,596 mi.",4.9,848 ,"$91,358"
2020 Mercedes-Benz GLB 250 Base,"13,318 mi.",4.9,"7,140 ","$29,999"
2024 Mercedes-Benz C-Class C 300 4MATIC,"2,914 mi.",4.7,"1,239 ","$53,999"
2020 Mercedes-Benz C-Class ,"36,257 mi.",,8 ,"$27,990"
2021 Mercedes-Benz AMG GLE 53 4MATIC Coupe,"34,125 mi.",5.0,"1,782 ","$70,497"
2021 Mercedes-Benz GLE 450 4MATIC,"27,768 mi.",4.3,419 ,"$51,997"
2021 Mercedes-Benz GLA 250 Base 4MATIC,"31,829 mi.",4.9,"1,375 ","$30,998"
2020 Mercedes-Benz Metris Base,"1,476 mi.",,,"$37,844"
2023 Mercedes-Benz C-Class C 300,"5,120 mi.",5.0,"1,502 ","$47,990"
2023 Mercedes-Benz CLA 250 Base 4MATIC,"7,397 mi.",4.4,925 ,"$40,441"
2023 Mercedes-Benz GLB 250 Base,"10,626 mi.",5.0,"2,881 ","$44,998"
2020 Mercedes-Benz E-Class E 450 4MATIC,"44,116 mi.",4.5,"1,684 ","$44,995"
2023 Mercedes-Benz GLE 350 Base 4MATIC,"12,114 mi.",4.6,828 ,"$62,500"
2023 Mercedes-Benz AMG G 63 4MATIC,"8,741 mi.",4.9,911 ,"$206,885"
2018 Mercedes-Benz GLC 300 Base 4MATIC,"62,833 mi.",,2 ,"$25,900"
2022 Mercedes-Benz CLA 250 Base,"19,001 mi.",5.0,"2,881 ","$35,998"
2024 Mercedes-Benz C-Class C 300 4MATIC,"4,194 mi.",4.7,"1,014 ","$50,997"
2020 Mercedes-Benz AMG GLC 43 4MATIC,"11,358 mi.",4.8,301 ,"$46,997"
2024 Mercedes-Benz GLE 350 Base 4MATIC,"3,521 mi.",4.6,"1,246 ","$73,777"
2020 Mercedes-Benz E-Class E 350,"54,536 mi.",4.7,"2,931 ","$30,978"
2023 Mercedes-Benz E-Class E 350,"6,534 mi.",4.5,"1,926 ","$56,777"
2021 Mercedes-Benz GLC 300 Base 4MATIC,"27,501 mi.",4.5,450 ,"$36,595"
2023 Mercedes-Benz GLB 250 Base 4MATIC,"4,820 mi.",4.4,295 ,"$43,712"
2020 Mercedes-Benz GLE 350 Base 4MATIC,"21,431 mi.",4.0,"3,563 ","$47,575"
2022 Mercedes-Benz GLS 450 ,"19,065 mi.",,47 ,"$69,111"
2023 Mercedes-Benz GLB 250 Base,"4,715 mi.",4.7,733 ,"$43,803"
2022 Mercedes-Benz GLE 350 Base 4MATIC,"23,423 mi.",4.8,752 ,"$55,988"
2022 Mercedes-Benz AMG SL 55 Base,418 mi.,4.7,"1,239 ","$112,999"
2016 Mercedes-Benz CLS-Class CLS 550,"63,437 mi.",4.5,"1,492 ","$25,998"
2023 Mercedes-Benz GLB 250 Base,"1,694 mi.",4.4,"2,963 ","$40,877"
2020 Mercedes-Benz CLA 250 Base 4MATIC,"53,470 mi.",4.4,"1,038 ","$29,984"
2022 Mercedes-Benz GLE 350 Base 4MATIC,"21,517 mi.",3.1,133 ,"$54,995"
2022 Mercedes-Benz AMG SL 55 Base,"1,485 mi.",4.7,"1,239 ","$117,999"
2020 Mercedes-Benz C-Class C 300,"41,373 mi.",4.5,"1,926 ","$25,991"
2024 Mercedes-Benz GLE 350 Base 4MATIC,"5,181 mi.",4.9,"2,783 ","$68,523"
2021 Mercedes-Benz GLB 250 Base,"40,741 mi.",4.8,"2,059 ","$31,383"
2022 Mercedes-Benz GLS 450 4MATIC,"15,092 mi.",4.8,"1,354 ","$70,994"
2021 Mercedes-Benz E-Class E 350 4MATIC,"41,019 mi.",4.5,"2,465 ","$35,988"
2022 Mercedes-Benz GLE 350 Base,"20,192 mi.",4.9,268 ,"$55,265"
2021 Mercedes-Benz GLE 350 Base 4MATIC,"37,049 mi.",4.8,752 ,"$47,988"
2021 Mercedes-Benz GLC 300 Base,"36,873 mi.",4.7,733 ,"$30,439"
2020 Mercedes-Benz GLA 250 Base,"36,550 mi.",4.0,"3,563 ","$26,650"
2021 Mercedes-Benz GLB 250 Base 4MATIC,"49,040 mi.",4.6,"1,276 ","$29,853"
2023 Mercedes-Benz GLA 250 Base 4MATIC,"6,662 mi.",4.9,"2,118 ","$39,900"
2023 Mercedes-Benz GLA 250 Base 4MATIC,"5,510 mi.",4.8,"1,291 ","$39,600"
2024 Mercedes-Benz AMG GLE 53 Base,"2,870 mi.",4.7,"1,239 ","$91,999"
2021 Mercedes-Benz GLE 350 Base,"59,154 mi.",4.8,"2,059 ","$39,983"
2021 Mercedes-Benz C-Class C 300,"52,349 mi.",4.6,76 ,"$29,990"
2023 Mercedes-Benz CLA 250 Base 4MATIC,"7,420 mi.",4.4,925 ,"$39,891"
2023 Mercedes-Benz GLB 250 Base 4MATIC,"5,350 mi.",4.8,"1,291 ","$41,600"
2023 Mercedes-Benz E-Class E 350,"8,273 mi.",4.6,76 ,"$51,990"
2023 Mercedes-Benz AMG G 63 ,"6,566 mi.",4.9,911 ,"$218,554"
2021 Mercedes-Benz GLA 250 Base 4MATIC,"19,543 mi.",4.6,"1,276 ","$32,294"
2021 Mercedes-Benz GLB 250 Base,"41,403 mi.",4.9,"3,222 ","$30,991"
2021 Mercedes-Benz AMG GT 43 Base,"7,134 mi.",3.4,479 ,"$79,900"
2024 Mercedes-Benz GLE 350 Base 4MATIC,"9,963 mi.",4.5,"2,465 ","$62,988"
2024 Mercedes-Benz GLE 350 Base 4MATIC,"12,343 mi.",4.5,"2,465 ","$62,988"
2021 Mercedes-Benz GLA 250 Base 4MATIC,"10,532 mi.",,386 ,"$33,495"
2023 Mercedes-Benz GLB 250 Base 4MATIC,"2,601 mi.",4.4,"2,963 ","$41,888"
2023 Mercedes-Benz C-Class C 300 4MATIC,"12,867 mi.",,236 ,"$43,820"
2023 Mercedes-Benz AMG G 63 ,"10,446 mi.",4.9,848 ,"$217,994"
2020 Mercedes-Benz C-Class C 300 4MATIC,"32,041 mi.",4.5,"1,926 ","$29,795"
2024 Mercedes-Benz C-Class C 300 4MATIC,"2,541 mi.",4.7,"1,239 ","$54,999"
2023 Mercedes-Benz GLB 250 Base,"8,849 mi.",4.3,159 ,"$46,809"
2019 Mercedes-Benz AMG GLC 43 Base 4MATIC,"63,814 mi.",4.6,673 ,"$39,870"
2021 Mercedes-Benz GLE 350 Base 4MATIC,"24,318 mi.",4.3,"1,152 ","$46,999"
2021 Mercedes-Benz GLC 300 Base 4MATIC,"7,587 mi.",4.9,"2,501 ","$37,995"
2021 Mercedes-Benz GLC 300 Base 4MATIC,"19,320 mi.",4.5,450 ,"$36,395"
2022 Mercedes-Benz C-Class C 300,"5,977 mi.",4.7,"2,931 ","$41,990"
2023 Mercedes-Benz EQS 450+ ,"2,570 mi.",3.9,112 ,"$78,500"
2020 Mercedes-Benz GLS 450 Base 4MATIC,"44,705 mi.",4.9,199 ,"$49,722"
2021 Mercedes-Benz C-Class C 300 4MATIC,"24,468 mi.",4.9,"1,411 ","$35,993"
2020 Mercedes-Benz C-Class C 300,"20,721 mi.",4.6,827 ,"$31,789"
2020 Mercedes-Benz GLC 300 Base 4MATIC,"30,066 mi.",4.7,316 ,"$32,855"
2021 Mercedes-Benz GLA 250 Base,"43,565 mi.",,418 ,"$29,933"
2023 Mercedes-Benz EQE 350+ Base,102 mi.,4.3,"1,491 ","$65,555"
2020 Mercedes-Benz GLE 450 ,"47,424 mi.",4.6,673 ,"$47,870"
2019 Mercedes-Benz G-Class G 550 4MATIC,"61,051 mi.",4.7,"2,931 ","$108,670"
2021 Mercedes-Benz CLS 450 ,"35,973 mi.",,27 ,"$58,900"
2016 Mercedes-Benz S-Class 4MATIC,"85,186 mi.",4.3,159 ,"$33,639"
2024 Mercedes-Benz GLE 350 Base 4MATIC,"3,390 mi.",4.9,"2,783 ","$71,360"
2023 Mercedes-Benz GLB 250 Base,"10,641 mi.",4.6,76 ,"$39,890"
2023 Mercedes-Benz GLA 250 Base 4MATIC,"8,485 mi.",,1 ,"$39,500"
2024 Mercedes-Benz C-Class C 300 4MATIC,"3,838 mi.",4.7,"1,239 ","$57,835"
2023 Mercedes-Benz GLC 300 Base 4MATIC,"11,440 mi.",5.0,"5,929 ","$51,999"
2021 Mercedes-Benz C-Class C 300,"29,522 mi.",4.9,"1,797 ","$34,994"
2021 Mercedes-Benz GLB 250 Base,"45,251 mi.",4.7,"2,308 ","$29,995"
2023 Mercedes-Benz GLB 250 Base,"11,077 mi.",4.4,79 ,"$44,611"
2023 Mercedes-Benz GLB 250 ,"9,707 mi.",,0 ,"$44,004"
2023 Mercedes-Benz C-Class ,"21,957 mi.",,,"$40,364"
2021 Mercedes-Benz CLA 250 Base,"46,057 mi.",,7 ,"$30,304"
2023 Mercedes-Benz AMG GLA 45 Base,"7,561 mi.",3.6,"1,405 ","$55,992"
2020 Mercedes-Benz GLC 300 Base,"74,431 mi.",4.8,894 ,"$24,888"
2023 Mercedes-Benz GLC 300 Base 4MATIC,"6,880 mi.",4.8,823 ,"$52,900"
2021 Mercedes-Benz GLE 350 Base,"38,471 mi.",4.6,76 ,"$43,892"
2021 Mercedes-Benz GLE 350 Base 4MATIC,"39,724 mi.",4.7,"1,239 ","$48,999"
2023 Mercedes-Benz EQB 350 Base 4MATIC,"3,011 mi.",4.5,"1,684 ","$52,995"
2020 Mercedes-Benz GLC 300 Base,"29,078 mi.",4.7,"1,372 ","$31,900"
2020 Mercedes-Benz GLB 250 Base,"28,870 mi.",4.5,344 ,"$32,500"
2021 Mercedes-Benz GLE 350 Base 4MATIC,"21,289 mi.",4.2,344 ,"$48,794"
2021 Mercedes-Benz GLE 350 Base 4MATIC,"49,974 mi.",4.9,"2,043 ","$41,855"
2024 Mercedes-Benz GLS 450 4MATIC,525 mi.,4.0,"3,563 ","$92,925"
2021 Mercedes-Benz GLS 450 4MATIC,"38,680 mi.",,236 ,"$56,499"
2020 Mercedes-Benz GLB 250 Base,"49,047 mi.",4.7,911 ,"$25,594"
2020 Mercedes-Benz C-Class C 300 4MATIC,"44,792 mi.",4.7,"1,424 ","$33,977"
2024 Mercedes-Benz C-Class C 300 4MATIC,"2,688 mi.",4.7,"2,879 ","$47,755"
2021 Mercedes-Benz GLA 250 Base,"42,383 mi.",4.6,827 ,"$28,997"
2023 Mercedes-Benz E-Class E 350,"6,460 mi.",4.5,"1,926 ","$54,777"
2023 Mercedes-Benz G-Class G 550 4MATIC,"14,363 mi.",,38 ,"$162,900"
2022 Mercedes-Benz AMG SL 63 Base,"1,287 mi.",4.8,"5,398 ","$139,891"
2023 Mercedes-Benz C-Class C 300 4MATIC,"3,718 mi.",4.4,"2,963 ","$45,988"
2018 Mercedes-Benz E-Class E 400,"74,827 mi.",4.5,"1,492 ","$25,998"
2023 Mercedes-Benz C-Class Sedan,"7,571 mi.",4.3,352 ,"$45,688"
2024 Mercedes-Benz GLE 350 Base 4MATIC,"6,781 mi.",4.9,"2,783 ","$62,545"
2021 Mercedes-Benz CLS 450 Base,"37,521 mi.",4.8,"5,398 ","$50,393"
2021 Mercedes-Benz GLB 250 Base 4MATIC,"11,238 mi.",4.3,"1,491 ","$45,493"
2021 Mercedes-Benz E-Class E 350 4MATIC,"26,507 mi.",4.5,"1,926 ","$45,450"
2021 Mercedes-Benz GLA 250 Base 4MATIC,"37,322 mi.",4.8,"5,398 ","$28,892"
2023 Mercedes-Benz E-Class E 350 4MATIC,300 mi.,4.5,"1,926 ","$60,950"
2020 Mercedes-Benz GLE 350 Base 4MATIC,"27,488 mi.",4.8,899 ,"$44,029"
2021 Mercedes-Benz GLA 250 Base 4MATIC,"31,445 mi.",4.9,328 ,"$30,998"
2019 Mercedes-Benz E-Class E 300,"43,659 mi.",4.8,969 ,"$29,997"
2023 Mercedes-Benz GLB 250 Base 4MATIC,"9,424 mi.",4.5,344 ,"$43,590"
2021 Mercedes-Benz GLE 350 Base,"40,323 mi.",,386 ,"$47,750"
2018 Mercedes-Benz GLE 350 Base,"56,517 mi.",4.7,"2,308 ","$25,790"
2022 Mercedes-Benz C-Class C 300,"17,298 mi.",,,"$41,500"
2023 Mercedes-Benz GLB 250 Base,"14,983 mi.",4.5,97 ,"$45,991"
2023 Mercedes-Benz CLA 250 Base,"8,910 mi.",4.5,"2,465 ","$36,988"
2022 Mercedes-Benz AMG GLC 43 Base 4MATIC,"16,756 mi.",4.8,"2,002 ","$51,933"
2023 Mercedes-Benz GLB 250 Base 4MATIC,"8,250 mi.",3.9,"1,800 ","$44,900"
2023 Mercedes-Benz AMG CLA 35 Base 4MATIC,"3,042 mi.",4.7,"1,594 ","$49,795"
2023 Mercedes-Benz E-Class E 450 4MATIC,"5,900 mi.",4.2,568 ,"$63,989"
2023 Mercedes-Benz CLA 250 Base,"12,142 mi.",4.8,"2,059 ","$40,984"
2023 Mercedes-Benz GLB 250 Base,"2,560 mi.",3.4,468 ,"$41,994"
2021 Mercedes-Benz GLA 250 Base 4MATIC,"37,933 mi.",4.6,981 ,"$27,496"
2020 Mercedes-Benz CLA 250 Base,"25,969 mi.",3.1,133 ,"$28,999"
2023 Mercedes-Benz GLC 300 Base 4MATIC,"4,438 mi.",4.4,"1,038 ","$53,896"
2024 Mercedes-Benz GLE 450 Plug-In Hybrid Base 4MATIC,"1,687 mi.",4.8,"1,354 ","$73,993"
2023 Mercedes-Benz GLB 250 Base,"4,721 mi.",4.6,800 ,"$43,995"
2023 Mercedes-Benz AMG GLC 43 4MATIC Coupe,"21,652 mi.",4.8,"2,002 ","$63,995"
2023 Mercedes-Benz AMG C 43 Base 4MATIC,"10,637 mi.",4.4,"1,231 ","$66,983"
2023 Mercedes-Benz C-Class C 300 4MATIC,"4,160 mi.",4.8,"1,354 ","$49,990"
2020 Mercedes-Benz E-Class 4MATIC,"29,986 mi.",4.4,654 ,"$36,980"
2022 Mercedes-Benz GLC 300 Base 4MATIC,"11,039 mi.",,236 ,"$42,990"
2023 Mercedes-Benz GLC 300 Base 4MATIC,"8,045 mi.",4.9,"3,116 ","$51,588"
2020 Mercedes-Benz C-Class 4MATIC,"26,626 mi.",4.3,112 ,"$29,994"
2023 Mercedes-Benz C-Class C 300 4MATIC,"9,924 mi.",4.8,"1,354 ","$43,592"
2024 Mercedes-Benz GLE 350 Base 4MATIC,"2,904 mi.",,,"$64,500"
2020 Mercedes-Benz CLS 450 Base,"33,140 mi.",3.7,935 ,"$45,500"
2023 Mercedes-Benz GLB 250 Base 4MATIC,"4,105 mi.",4.7,197 ,"$44,900"
2022 Mercedes-Benz AMG GLE 63 S,"18,128 mi.",3.6,"1,405 ","$96,991"
2024 Mercedes-Benz GLE 450 GLE 450,"2,336 mi.",,,"$71,500"
2024 Mercedes-Benz C-Class C 300,"2,961 mi.",4.7,"2,308 ","$46,777"
2023 Mercedes-Benz C-Class C 300 4MATIC,"4,754 mi.",4.8,"1,354 ","$49,983"
2020 Mercedes-Benz CLA 250 Base,"26,579 mi.",4.9,"2,375 ","$29,690"
2021 Mercedes-Benz E-Class E 350,"38,262 mi.",4.8,329 ,"$41,880"
2020 Mercedes-Benz GLE 350 Base 4MATIC,"19,819 mi.",4.7,"2,891 ","$48,000"
2021 Mercedes-Benz AMG GT 63 S 4-Door,"34,604 mi.",3.9,112 ,"$104,995"
2023 Mercedes-Benz EQB 250 Base,"5,424 mi.",4.5,"2,057 ","$46,822"
2021 Mercedes-Benz AMG GT 43 Base,"19,831 mi.",4.5,"2,057 ","$73,922"
2022 Mercedes-Benz GLS 450 4MATIC,"38,314 mi.",4.9,"7,140 ","$63,998"
2020 Mercedes-Benz GLA 250 Base 4MATIC,"17,680 mi.",4.9,"7,140 ","$26,690"
2023 Mercedes-Benz GLE 450 4MATIC,"8,028 mi.",4.8,"2,195 ","$73,887"
2021 Mercedes-Benz GLC 300 ,"36,480 mi.",,60 ,"$35,494"
2023 Mercedes-Benz GLS 450 4MATIC,"12,336 mi.",4.0,"3,563 ","$81,225"
2021 Mercedes-Benz AMG GLE 63 S Coupe 4MATIC,"33,467 mi.",4.7,611 ,"$80,893"
2020 Mercedes-Benz C-Class C 300,"31,753 mi.",4.6,"1,089 ","$29,991"
2023 Mercedes-Benz GLB 250 Base,"10,771 mi.",,15 ,"$41,221"
2017 Mercedes-Benz E-Class E 300 Sport,"54,169 mi.",4.8,"1,094 ","$24,999"
2022 Mercedes-Benz AMG GLA 45 Base,"13,640 mi.",3.1,94 ,"$45,997"
2023 Mercedes-Benz C-Class C 300 4MATIC,"2,105 mi.",4.8,"1,354 ","$52,983"
2019 Mercedes-Benz AMG GLE 43 4MATIC Coupe,"75,925 mi.",4.8,"1,729 ","$39,699"
2023 Mercedes-Benz CLA 250 Base 4MATIC,"7,388 mi.",4.4,925 ,"$38,961"
2024 Mercedes-Benz GLE 350 Base 4MATIC,"9,387 mi.",4.5,"2,465 ","$62,988"
2021 Mercedes-Benz C-Class C 300,"33,108 mi.",,,"$31,500"
2023 Mercedes-Benz GLA 250 Base 4MATIC,"10,261 mi.",,6 ,"$37,350"
2024 Mercedes-Benz GLE 350 Base 4MATIC,"11,309 mi.",4.8,899 ,"$64,493"
2021 Mercedes-Benz GLB 250 Base,"29,902 mi.",2.1,238 ,"$32,190"
2021 Mercedes-Benz AMG GT 43 Base,"21,758 mi.",4.8,"5,398 ","$74,893"
2022 Mercedes-Benz AMG GLC 43 4MATIC Coupe,"5,335 mi.",4.5,"2,057 ","$59,933"
2020 Mercedes-Benz GLE 350 Base,"52,678 mi.",4.8,899 ,"$40,495"
2023 Mercedes-Benz E-Class E 450 4MATIC,"5,183 mi.",4.3,"1,491 ","$82,444"
2023 Mercedes-Benz CLA 250 Base 4MATIC,"2,112 mi.",,50 ,"$44,995"
2023 Mercedes-Benz GLA 250 Base,"9,216 mi.",4.0,"3,563 ","$33,865"
2023 Mercedes-Benz CLA 250 Base,"9,233 mi.",4.5,"2,465 ","$37,988"
2023 Mercedes-Benz E-Class E 350 4MATIC,"16,635 mi.",4.2,568 ,"$51,989"
2021 Mercedes-Benz GLS 450 4MATIC,"17,308 mi.",4.8,"1,354 ","$61,693"
2022 Mercedes-Benz AMG GLE 63 S-model,"7,899 mi.",4.7,416 ,"$114,500"
2024 Mercedes-Benz C-Class C 300,802 mi.,,,"$43,848"
2023 Mercedes-Benz E-Class E 450 4MATIC,"2,609 mi.",4.5,"1,050 ","$64,498"
2023 Mercedes-Benz CLA 250 Base 4MATIC,"7,429 mi.",4.7,"1,014 ","$41,492"
2021 Mercedes-Benz GLE 350 Base 4MATIC,"22,967 mi.",4.9,"4,322 ","$49,988"
2021 Mercedes-Benz GLA 250 Base,"40,301 mi.",4.7,"1,003 ","$26,999"
2023 Mercedes-Benz CLA 250 Base,"11,072 mi.",4.8,173 ,"$39,974"
2023 Mercedes-Benz GLB 250 Base 4MATIC,"14,706 mi.",,28 ,"$45,798"
2020 Mercedes-Benz E-Class E 350 4MATIC,"47,720 mi.",4.9,"2,118 ","$35,900"
2021 Mercedes-Benz GLA 250 Base,"25,780 mi.",4.6,827 ,"$30,489"
2019 Mercedes-Benz GLA 250 Base,"45,385 mi.",4.5,"1,926 ","$23,980"
2023 Mercedes-Benz GLB 250 Base 4MATIC,"5,665 mi.",4.5,843 ,"$44,555"
2022 Mercedes-Benz S-Class 4MATIC,"31,270 mi.",4.5,"1,102 ","$94,898"
2023 Mercedes-Benz CLA 250 Base 4MATIC,"4,316 mi.",,,"$39,885"
2023 Mercedes-Benz GLC 300 Base,"7,122 mi.",4.9,"7,140 ","$49,500"
2021 Mercedes-Benz E-Class E 350,"5,811 mi.",4.8,329 ,"$45,440"
2021 Mercedes-Benz E-Class E 350,"34,511 mi.",4.8,899 ,"$39,493"
2022 Mercedes-Benz CLS 450 Base 4MATIC,"10,351 mi.",4.3,"1,491 ","$65,999"
2023 Mercedes-Benz GLB 250 Base,"7,354 mi.",2.1,238 ,"$44,990"
2021 Mercedes-Benz C-Class C 300,"10,206 mi.",4.8,899 ,"$34,958"
2021 Mercedes-Benz C-Class C 300 4MATIC,"20,027 mi.",4.6,"5,510 ","$31,563"
2020 Mercedes-Benz AMG G 63 Base,"36,415 mi.",4.3,"1,491 ","$163,981"
2021 Mercedes-Benz GLB 250 Base 4MATIC,"34,140 mi.",4.9,"1,517 ","$32,882"
2020 Mercedes-Benz C-Class C 300,"20,914 mi.",4.6,"1,847 ","$31,000"
2023 Mercedes-Benz CLA 250 Base 4MATIC,"3,045 mi.",4.8,"1,018 ","$47,000"
2020 Mercedes-Benz A-Class A 220 4MATIC,"34,624 mi.",4.8,160 ,"$24,991"
2023 Mercedes-Benz C-Class C 300,"3,876 mi.",4.7,"2,931 ","$45,777"
2023 Mercedes-Benz GLE 350 Base 4MATIC,"12,659 mi.",5.0,"4,823 ","$63,995"
2021 Mercedes-Benz C-Class C 300 4MATIC,"20,954 mi.",4.7,"2,931 ","$33,756"
2023 Mercedes-Benz C-Class C 300 4MATIC,"10,992 mi.",4.5,843 ,"$45,624"
2023 Mercedes-Benz E-Class E 350,"7,338 mi.",4.7,318 ,"$56,998"
2023 Mercedes-Benz CLA 250 Base 4MATIC,"4,728 mi.",4.8,823 ,"$41,900"
2024 Mercedes-Benz GLE 350 Base 4MATIC,"8,311 mi.",4.9,"2,783 ","$63,798"
2021 Mercedes-Benz E-Class E 63 AMG 4MATIC,"28,940 mi.",4.7,"2,931 ","$116,963"
2021 Mercedes-Benz GLA 250 Base,"30,249 mi.",4.9,"1,411 ","$33,392"
2021 Mercedes-Benz CLA 250 Base,"13,139 mi.",4.4,"1,838 ","$34,111"
2021 Mercedes-Benz E-Class E 350 4MATIC,"49,275 mi.",4.2,821 ,"$38,368"
2023 Mercedes-Benz CLA 250 CLA 250,"13,609 mi.",4.3,133 ,"$43,890"
2021 Mercedes-Benz GLS 450 4MATIC,"34,546 mi.",4.9,"2,118 ","$59,900"
2021 Mercedes-Benz E-Class E 350,"47,116 mi.",4.5,"1,492 ","$35,696"
2023 Mercedes-Benz GLB 250 Base 4MATIC,"7,991 mi.",4.0,147 ,"$43,400"
2023 Mercedes-Benz GLA 250 Base,"8,914 mi.",4.8,"2,059 ","$36,882"
2017 Mercedes-Benz S-Class S 550,"76,127 mi.",5.0,"2,881 ","$35,998"
2024 Mercedes-Benz C-Class C 300 4MATIC,"4,148 mi.",,599 ,"$48,488"
2021 Mercedes-Benz AMG GT 43 Base,"57,378 mi.",4.5,627 ,"$66,991"
2021 Mercedes-Benz AMG G 63 4MATIC,"13,108 mi.",4.5,"1,334 ","$198,888"
2019 Mercedes-Benz E-Class E 450,"39,070 mi.",4.8,"1,094 ","$43,997"
2021 Mercedes-Benz E-Class E 450 4MATIC,"17,483 mi.",4.7,318 ,"$48,885"
2021 Mercedes-Benz GLS 450 4MATIC,"39,564 mi.",4.8,"4,576 ","$60,888"
2023 Mercedes-Benz EQB 300 Base 4MATIC,"1,509 mi.",4.9,848 ,"$53,225"
2021 Mercedes-Benz E-Class E 350,"29,006 mi.",4.9,"7,140 ","$39,999"
2021 Mercedes-Benz C-Class C 300 4MATIC,"24,308 mi.",4.6,"5,510 ","$31,756"
2023 Mercedes-Benz C-Class C 300 4MATIC,"1,046 mi.",4.5,"1,050 ","$45,898"
2023 Mercedes-Benz AMG GLS 63 Base 4MATIC,"4,319 mi.",3.8,265 ,"$130,000"
2023 Mercedes-Benz GLC 300 ,"1,563 mi.",4.0,"1,054 ","$50,426"
2021 Mercedes-Benz GLC 300 Base,"47,021 mi.",4.8,899 ,"$33,493"
2020 Mercedes-Benz C-Class C 300 4MATIC,"28,538 mi.",4.6,"5,510 ","$33,989"
2021 Mercedes-Benz E-Class E 350,"26,590 mi.",4.7,"2,931 ","$39,562"
2024 Mercedes-Benz GLC 300 4MATIC Coupe,"4,526 mi.",4.6,696 ,"$65,973"
2024 Mercedes-Benz AMG GLE 53 Base,"8,760 mi.",4.9,"2,501 ","$90,972"
2021 Mercedes-Benz AMG C 43 Base 4MATIC,"13,002 mi.",4.7,"1,239 ","$58,999"
2023 Mercedes-Benz E-Class E 350,"9,058 mi.",4.7,"2,931 ","$52,777"
2023 Mercedes-Benz AMG C 43 AMG C 43 4MATIC,"3,309 mi.",4.7,192 ,"$58,903"
2021 Mercedes-Benz GLB 250 Base,"32,977 mi.",,,"$35,248"
2024 Mercedes-Benz GLC 300 Base 4MATIC,"4,489 mi.",4.5,843 ,"$57,555"
2023 Mercedes-Benz GLB 250 Base,"1,708 mi.",4.6,827 ,"$44,876"
2024 Mercedes-Benz GLE 350 Base 4MATIC,"2,881 mi.",,,"$63,500"
2023 Mercedes-Benz GLA 250 Base 4MATIC,"5,458 mi.",2.7,59 ,"$41,400"
2024 Mercedes-Benz GLC 300 Base 4MATIC,"4,566 mi.",,236 ,"$55,490"
2017 Mercedes-Benz E-Class E 300 Luxury,"100,880 mi.",4.7,"2,931 ","$20,991"
2023 Mercedes-Benz EQE 350+ 350+ Sedan,"3,640 mi.",4.5,"1,334 ","$53,777"
2018 Mercedes-Benz GLE 350 Base 4MATIC,"111,752 mi.",4.3,"1,491 ","$20,647"
2020 Mercedes-Benz GLC 300 Base 4MATIC,"43,517 mi.",4.4,"1,038 ","$32,928"
2020 Mercedes-Benz E-Class E 350,"41,902 mi.",4.4,"1,231 ","$32,282"
2024 Mercedes-Benz AMG GLE 53 Base,"11,653 mi.",4.6,266 ,"$90,971"
2021 Mercedes-Benz GLA 250 Base,"26,314 mi.",4.7,316 ,"$30,840"
2020 Mercedes-Benz GLE 350 Base,"61,467 mi.",4.8,329 ,"$38,880"
2022 Mercedes-Benz GLE 350 Base,"31,732 mi.",4.8,"5,398 ","$47,894"
2021 Mercedes-Benz GLA 250 Base 4MATIC,"17,089 mi.",4.7,911 ,"$31,195"
2023 Mercedes-Benz CLA 250 Base 4MATIC,"9,389 mi.",4.8,"1,291 ","$39,997"
2024 Mercedes-Benz GLE 350 Base 4MATIC,"9,446 mi.",,67 ,"$69,986"
2023 Mercedes-Benz E-Class E 350,"5,015 mi.",4.6,"1,089 ","$56,895"
2023 Mercedes-Benz C-Class ,"16,806 mi.",,50 ,"$46,273"
2020 Mercedes-Benz GLS 580 Base 4MATIC,"20,447 mi.",4.7,733 ,"$71,995"
2023 Mercedes-Benz E-Class E 350 4MATIC,"4,625 mi.",4.7,"2,931 ","$55,777"
2023 Mercedes-Benz GLA 250 Base 4MATIC,"10,517 mi.",4.6,"1,899 ","$37,442"
2021 Mercedes-Benz GLC 300 Base 4MATIC,"30,056 mi.",4.8,295 ,"$35,987"
2020 Mercedes-Benz AMG GLC 43 Base 4MATIC,"36,802 mi.",4.3,"1,491 ","$41,555"
2023 Mercedes-Benz GLE 350 Base,"9,696 mi.",4.8,329 ,"$60,880"
2023 Mercedes-Benz CLA 250 Base 4MATIC,"4,295 mi.",3.9,"1,800 ","$42,900"
2022 Mercedes-Benz E-Class E 350,"11,879 mi.",4.6,76 ,"$45,990"
2020 Mercedes-Benz GLA 250 Base,"32,290 mi.",4.3,133 ,"$27,890"
2020 Mercedes-Benz C-Class C 300,"38,784 mi.",4.6,827 ,"$30,993"
2024 Mercedes-Benz GLE 350 Base 4MATIC,"4,000 mi.",4.7,"1,014 ","$70,977"
2020 Mercedes-Benz GLA 250 Base,"24,813 mi.",4.6,"1,899 ","$26,979"
2020 Mercedes-Benz E-Class E 450,"42,161 mi.",4.7,"2,931 ","$38,562"
2021 Mercedes-Benz E-Class E 350 4MATIC,"26,797 mi.",4.7,"2,931 ","$40,650"
